batch_size,lr,num_neurons_pos,num_hidden_layers_pos,num_neurons_neg,num_hidden_layers_neg,pnorm_order,lagrange_smalltozero,lagrange_pnorm,lagrange_missclassification_0,lagrange_missclassification_1,lagrange_missclassification_2,lagrange_missclassification_3,lagrange_missclassification_4,lagrange_missclassification_5,lagrange_missclassification_6,lagrange_missclassification_7,lagrange_missclassification_8,lagrange_missclassification_9,lagrange_missclassification_10,lagrange_missclassification_11,lagrange_missclassification_12,lagrange_missclassification_13,lagrange_missclassification_14,lagrange_missclassification_15,lagrange_missclassification_16,lagrange_missclassification_17,lagrange_missclassification_18,lagrange_missclassification_19,lagrange_missclassification_20,lagrange_missclassification_21,lagrange_missclassification_22,lagrange_missclassification_23,lagrange_missclassification_24,lagrange_missclassification_25,lagrange_missclassification_26,lagrange_missclassification_27,lagrange_missclassification_28,lagrange_missclassification_29,lagrange_missclassification_30,lagrange_missclassification_31,lagrange_missclassification_32,lagrange_missclassification_33,lagrange_missclassification_34,lagrange_missclassification_35,lagrange_missclassification_36,lagrange_missclassification_37,lagrange_missclassification_38,lagrange_missclassification_39,lagrange_missclassification_40,lagrange_missclassification_41,lagrange_missclassification_42,lagrange_missclassification_43,lagrange_missclassification_44,lagrange_missclassification_45,lagrange_missclassification_46,lagrange_missclassification_47,lagrange_missclassification_48,lagrange_missclassification_49,lagrange_missclassification_50,lagrange_missclassification_51,lagrange_missclassification_52,lagrange_missclassification_53,lagrange_missclassification_54,lagrange_missclassification_55,lagrange_missclassification_56,lagrange_missclassification_57,lagrange_missclassification_58,lagrange_missclassification_59,lagrange_missclassification_60,lagrange_missclassification_61,lagrange_missclassification_62,lagrange_missclassification_63,lagrange_missclassification_64,lagrange_missclassification_65,lagrange_missclassification_66,lagrange_missclassification_67,lagrange_missclassification_68,lagrange_missclassification_69,lagrange_missclassification_70,lagrange_missclassification_71,value
188.0,0.0004752449519339429,1028.0,5.0,739.0,6.0,7.0,0.695418373485725,79430.53722114151,0.0956482442519695,0.1,0.06901311903478885,0.08275608000426798,0.03233929557079847,0.08192140881856452,0.09571504983200443,0.02448757643700732,0.0753822660432529,0.034812673655547244,0.09663851379478985,0.09159703057152985,0.06920952895389769,0.07624375692393134,0.024685835946678166,0.010610650646619469,0.03826011554497092,0.03180215276127013,0.017498112448199248,0.043757785164681935,0.04063989920365888,0.0291943718453521,0.008,0.08320058214839116,0.0707011367533911,0.037199529994218175,0.009708218760945927,0.08174483059000759,0.008,0.08392447783718249,0.08556122600417965,0.08018375386474097,0.05176502864568686,0.09952259485490983,0.027814147483096824,0.1,0.019436727522602996,0.08717818478951272,0.029145170876110977,0.017738806128993142,0.02338134398069799,0.1,0.03294329228242668,0.048115629675973236,0.04139641427489924,0.05381164434567444,0.0676346352055231,0.1,0.0666077945306878,0.06848028168163242,0.09771362105883633,0.008,0.05184904380574752,0.022734993058615323,0.008,0.04584953669039977,0.09450306640628331,0.012366228936107986,0.013599225755622352,0.032875211264578985,0.023204732558848667,0.022953046936696177,0.01559571035683692,0.06877910400794957,0.06545286025992597,0.03345899460207012,0.0682065198735295,0.07978779993007848,0.07671489526370842,0.009739252511453383,0.0976244490435427,0.010255274238439825,-0.03384451307356358
208.0,0.0005240918375746101,801.0,1.0,613.0,1.0,8.0,3.590675500191477,81225.81034148316,0.0865454179381212,0.02379725658292618,0.09892011221001054,0.040053350391739455,0.009413001746797453,0.040934399086020104,0.056621133333393366,0.08144495982798716,0.049318839369392124,0.08228903437125648,0.008896986027372277,0.06797077854637923,0.030337017927914173,0.08688184647322339,0.04295931538038014,0.04122648870470685,0.013792890612623544,0.06337769794944062,0.032072278836615384,0.017635494418065698,0.02968883234265066,0.07850092646014456,0.075370671075045,0.011831846088571667,0.03325187674666155,0.04183911752422952,0.05509758794477214,0.031367023110033226,0.03290362124715682,0.016445805152441942,0.08800829707415944,0.028725217389326277,0.06947995574486175,0.014022790996494968,0.008831729996614817,0.05988845341650418,0.033604419789323076,0.028495416465311965,0.0712378635924461,0.07319626716049069,0.018197680363068743,0.07477330001586768,0.08682385828113548,0.08532125458056469,0.032127463230528425,0.03110725328904705,0.1,0.0863185656834578,0.08975566268502239,0.07820414059893341,0.026251578012250806,0.06500893788250983,0.014330340293356707,0.09961186362320376,0.008,0.04583720368814853,0.05712053923741845,0.04062233094390891,0.09747440838088303,0.05646530452690171,0.06148459309167851,0.050294506239654396,0.07483735620998047,0.012782551275519013,0.03027189420933778,0.013817241999894314,0.1,0.08418942495597115,0.04087093091421429,0.08582262984747838,0.1,0.034264258709481465,-0.054857068508863446
264.0,1e-05,663.0,1.0,1128.0,5.0,3.0,9.770251180862186,85084.06699108501,0.072583541001836,0.1,0.024721458419063407,0.01767923633032165,0.035453522418684526,0.0619758204862367,0.03388169434464465,0.05877238534555035,0.06961288939076954,0.032004082352366126,0.09916554845497094,0.05902118930395568,0.08063350987207543,0.0676405573013367,0.023517798427186983,0.02927399375619731,0.03658174211260466,0.011040356067979696,0.028560680370411446,0.013002335730909942,0.09405429350638908,0.08644932798435118,0.008,0.03097150325476361,0.023449530516821415,0.06333815952976196,0.012108946942555852,0.09636389190896344,0.008,0.0401415626325347,0.09546086667095441,0.012238153308686389,0.056350692304932705,0.0634166831611204,0.09335034899870404,0.1,0.016161745081088384,0.027399046894052134,0.1,0.0877444959880575,0.042781795901676585,0.02217100896564922,0.018149712503320124,0.023628197749756844,0.049251540352907845,0.05927933374302428,0.1,0.048827731829687894,0.07675450610333581,0.03814777288253599,0.06087346784642228,0.028447566269256916,0.07706627674550279,0.07903642570743541,0.008,0.030407058185621023,0.09558008978622387,0.04880209914198964,0.09104087478199768,0.018386913699530768,0.05274035580578556,0.07288008256971634,0.08977331091110255,0.061621149738513896,0.08570251934529549,0.010218896459624665,0.015192341640959766,0.022021331475467355,0.08805556622068736,0.05045242865878445,0.03474856334744436,0.04533303196841285,-1.073048186302185
141.0,0.0005780570362316313,886.0,4.0,1200.0,6.0,6.0,4.247005252812739,89270.3633903808,0.07324771387517806,0.0765350143667799,0.05805670962708536,0.03231958950544365,0.016112230034040626,0.05643319186081085,0.019714185733543634,0.021188884568848584,0.049005328220802884,0.011871681641318493,0.050340151802773826,0.08949356702035868,0.07833263109760122,0.07888698196128277,0.012653188651861113,0.0370549509446592,0.05381887804918336,0.026775806498450287,0.029059550333071813,0.06784195435459721,0.06883052412093749,0.04212387781290049,0.03413961041249945,0.08192653237600006,0.09262284473059162,0.04034640032016266,0.01830359811156505,0.029850724273789882,0.03582966444755392,0.05122637060486767,0.015524797874330355,0.05915246515121662,0.055192339943100785,0.09261585404750691,0.07037187374127851,0.08687370580923826,0.07965225101036055,0.017185801110974768,0.050288627207854084,0.06570022182578616,0.0624202898989915,0.04913123332301946,0.0644692413336578,0.1,0.06453670154435082,0.056212865834500476,0.04551859663201226,0.017348317949238315,0.050439892542608826,0.0894575035920678,0.03776284885039857,0.022509142814974993,0.03259186540239715,0.014724732353282175,0.03922823923662849,0.03753556734963853,0.07722310075739028,0.07506304790093021,0.01365248774761549,0.03149719029059312,0.09509027135144088,0.07352238039166095,0.08321060519464102,0.07345238629161072,0.04042888794926406,0.0440601888028319,0.058374900418240276,0.028938432651824816,0.06470805651022377,0.042466859300004406,0.1,0.09797724736381822,-0.025037305150181054
158.0,0.0005974878709066059,1200.0,3.0,951.0,4.0,4.0,3.2993092987330668,25733.46121417535,0.1,0.07742850151966352,0.04132188435697376,0.1,0.05982096821607075,0.03209282853937789,0.01746248463042987,0.04194521673181,0.015582943690419175,0.05078345650537346,0.06745291434046327,0.022987806047625868,0.009336451461121423,0.07094660285708981,0.055648877537810115,0.09974533228607257,0.08497610586407606,0.059195228318652975,0.04461077747684719,0.04748936108602198,0.07198552856120002,0.038585693845178126,0.0938074933153284,0.09939183980198116,0.025136068264815112,0.028745097721929548,0.028317028071650128,0.021359941927562336,0.01806349866269886,0.06449775798631556,0.0937933830043523,0.01605742908249496,0.029169645693107395,0.029895374512211446,0.033415125870946194,0.0823187626800885,0.054261529786590705,0.05878780026975834,0.01832895867694583,0.018020025117220635,0.028464979864933015,0.07124004857222,0.1,0.016687581959352375,0.06797124493721587,0.03763141547427794,0.02812656309866395,0.06940621417886916,0.09334134203840219,0.018883704451980194,0.1,0.06353741998265545,0.034339581294352856,0.022380043417799228,0.09690721332273097,0.08160709450287268,0.09670021864707551,0.033827417552368594,0.06539887391124483,0.07503306088216932,0.02894139850219336,0.048257844605616614,0.08988696207858937,0.07851545393471768,0.038950271759379394,0.0437479841393838,0.09667494152133554,0.058351049119298046,0.0234896234990766,0.0125453108752864,0.009583964635653567,0.06704655464764192,-0.02416728837415576
216.0,0.0007346248011054667,111.0,2.0,941.0,1.0,9.0,7.461761192477277,51128.93498579548,0.008,0.05300030981991475,0.06614538598659463,0.047622946961474434,0.020237208603900922,0.09703339677824616,0.010563189835035635,0.08320697669121163,0.08872503804655149,0.0823980134844286,0.04953491653212038,0.0493019665236582,0.05214560942201359,0.07741357158174356,0.04691442794864347,0.1,0.09342184189322275,0.022292564860412034,0.08666462229479993,0.07934986258431931,0.02378202690475816,0.062298000049853336,0.033707608593296134,0.0859564764906002,0.05660433420261662,0.06916447157110286,0.04538030297902211,0.03385730110054066,0.027894537126076167,0.05668427586839965,0.08714697973445873,0.03750482503407797,0.07274436774373638,0.0723718425800795,0.0961222299235252,0.1,0.07151174750818126,0.06036689480955609,0.03670513560455522,0.06472809487219741,0.01577894261323467,0.08672789631386535,0.020097513104141027,0.015508722277149717,0.08143356811989663,0.02147432406583048,0.09091512119892994,0.08328695786980364,0.08425847597330063,0.05783121719596138,0.1,0.08414725922193031,0.09809064208597548,0.03976397035028912,0.033374649717907635,0.09632061054044752,0.09589467234155602,0.030886529638358477,0.035492298655141016,0.06442324896797903,0.1,0.06818751652441547,0.07811780351613204,0.06996719570428682,0.040106163449563664,0.08859433553260448,0.08879945063904063,0.08373125691238559,0.015437157751644117,0.08354426802934983,0.04209658408570946,0.020539406031057167,-0.06000893991440535
138.0,0.0008630254507439329,1200.0,4.0,1200.0,2.0,7.0,2.212390728118556,89603.47650210779,0.1,0.06876650971706538,0.06813247352731358,0.06541262995869207,0.02221861185109963,0.045475909710286734,0.03335106705374438,0.011325321218425343,0.037676117570053444,0.1,0.07351352206182102,0.09611225800787235,0.03024815005928037,0.08423957892489134,0.018542213630655446,0.030308869591121182,0.00873088797239904,0.06632678610838033,0.0566185902305249,0.014585139470465355,0.08910697157252273,0.008,0.03560223721465564,0.07934495222265889,0.08421949765733713,0.09975625677539679,0.05749328226086963,0.07386472932591967,0.08012805551091176,0.0811236701166699,0.0331170255931186,0.049676083859691876,0.039130085629935925,0.08640610373718269,0.09530508251572281,0.018384088087445377,0.09545720469073632,0.01408581662356352,0.0862886484342254,0.1,0.09886050812883063,0.06420974816426672,0.1,0.07938588817778874,0.05167379094559009,0.06950335408560308,0.02211656435342512,0.0927286211331742,0.013054389072915373,0.09694702337396066,0.04675203196233851,0.07878004310562114,0.04031860807984974,0.03292741865786166,0.05147855464489557,0.09905726906353499,0.09119703105206795,0.04559779462437942,0.04448365375414486,0.03047799138973405,0.04892486794787563,0.03963214818330496,0.07261595466833048,0.07006054101104632,0.042241254908728425,0.03980698669131409,0.06415529236819163,0.012603431270288875,0.008853787554548851,0.06781907078595123,0.08275754197301352,0.06056519692028033,-0.028188643604516984
196.0,0.0006668113081453298,1037.0,3.0,1200.0,6.0,7.0,5.77248816428878,78562.6515797814,0.1,0.06497916671607089,0.06109654294316105,0.07607169019790208,0.008,0.08255498665504901,0.05748385925226063,0.06953928448334354,0.05666093900634804,0.0830892861239731,0.06694871067197727,0.04224154629987808,0.06834944826747072,0.08844468706587474,0.0960908848873325,0.1,0.07366800312869554,0.05147004220893754,0.08546386687139848,0.08416197386849825,0.055679948845027874,0.0698558151658458,0.029807561110128097,0.0826847184371208,0.06621812238342542,0.04383819783746617,0.07249898682291228,0.06609114245944472,0.032553619285166036,0.07117867434427308,0.03939117761117955,0.09452025735123701,0.064509038835262,0.09257696628391812,0.02337683380130812,0.01024367912584125,0.0647399384337004,0.08338830242088624,0.047273111765708004,0.08249242326269796,0.028963314079253084,0.07185770680145803,0.09597946670302338,0.05947344329915354,0.08747214091637828,0.08432550426210014,0.04164832301140541,0.1,0.052017362381237414,0.03840926306470398,0.09112608050608284,0.07895071405151091,0.08406987468363067,0.07342227697751394,0.04546018098089759,0.033552753008875155,0.027416542796440548,0.019543657950180145,0.031883447670596504,0.09383546676551097,0.1,0.07683601179818653,0.08482615894268267,0.04748482797577054,0.017514634047528337,0.05153332168849497,0.05587794703440859,0.043066306565654446,0.05321493090892689,0.07136762904854002,0.015059809716437642,0.047030526311325926,-0.03341134563088417
107.0,0.0006360801018741319,1065.0,4.0,996.0,3.0,4.0,1.4189960168079923,87753.00020745867,0.09422033597031276,0.02297291543702727,0.010255827494428037,0.022652335131958502,0.06146716931199745,0.05408167022267959,0.05200211976797467,0.015749727397196184,0.027240235873076602,0.0650286431727293,0.05944899850985286,0.044786730804518914,0.07687204713468584,0.05393266389722476,0.07089991699564893,0.08564847968130834,0.07042889693091109,0.06391510205453155,0.014611475203118701,0.07641605042559435,0.030881250320024665,0.05630855511874144,0.08043919238969602,0.027413320915029436,0.020364905512643798,0.08992194046067331,0.02780147199821093,0.028956180696596757,0.08279976335073397,0.04151564759769341,0.09325367850316954,0.008,0.03509065676948851,0.0908950793099669,0.02370964270815543,0.06954646563809466,0.08528136735099573,0.03291719626972151,0.0779378710068479,0.04483659014599491,0.07307225291364172,0.036976487862208744,0.018931643014990777,0.09076423569008632,0.09176375517088564,0.0926241061522709,0.053153220285676206,0.1,0.024692155365910455,0.08150468080316106,0.06100584578314333,0.04599840609970012,0.009145904539606717,0.012191496649767724,0.051813440860747455,0.07634390003492839,0.02515713652288117,0.01002442894677058,0.01444365360641003,0.033642769182147814,0.01309858103117305,0.06067383073350077,0.03780183192052264,0.07208361019577533,0.03828295062041935,0.03149938219288483,0.08106697320860556,0.09828721219525122,0.04787499438758037,0.03891338487234818,0.010363995537426698,0.09676930371596426,-0.02042612563818693
235.0,1e-05,1060.0,1.0,1162.0,4.0,6.0,0.5444628534673805,52460.70884954828,0.03296401665320167,0.041482851512554056,0.05687423171640019,0.023354421626797038,0.008,0.07035604410983787,0.0672379595584276,0.0977070091891791,0.09479072543179928,0.015555488333833276,0.05155594238178832,0.024886734501392522,0.088330275526009,0.022560239291447834,0.05171390853808747,0.010297223725175528,0.027948393353737548,0.010041898399354699,0.04677455317109606,0.023983595344845773,0.08488357650399417,0.008,0.01488851081680042,0.025157743952134284,0.0920443289734108,0.06696792935676082,0.09313277781729085,0.05141977081995632,0.013142569270743998,0.07499470052102561,0.008,0.08781410154642652,0.03723545305669943,0.04711241644291927,0.04569921753163139,0.021686353700049017,0.04839754804203349,0.05057860765998042,0.1,0.1,0.034702773451025765,0.025324670293913096,0.07795527191429374,0.0847351374050892,0.08372943306550107,0.050631986482791165,0.07189784041028119,0.05247186818154989,0.012091713696404743,0.06559043707689778,0.06366347274763656,0.04561093495382869,0.06110966599112774,0.07192878481370299,0.09530720697849204,0.0902858862197308,0.052024175392585616,0.030336551667669298,0.03835568711534638,0.047320148954161194,0.008,0.023869787009810194,0.09798389278059436,0.04389056942108304,0.024580653690946953,0.0948679726261302,0.1,0.050242936813101796,0.055192760258655556,0.08322138782673766,0.030797578337078354,0.09501451770199698,-1.0810714423656465
146.0,0.0007425397777858688,1093.0,1.0,765.0,1.0,7.0,0.8974254329727251,38244.53940953379,0.034855020286511634,0.04698220547056382,0.04509435952732565,0.012897174722136483,0.06986458095581657,0.043317378129824106,0.03389087674608812,0.04112948461581853,0.008,0.1,0.08567773789903521,0.045940705129562595,0.03587392222409107,0.07683177833371546,0.06829180700870266,0.029353107491796607,0.06521277622477725,0.05261328743263737,0.022717427081174676,0.06751733985300439,0.059159163426319265,0.0736935701961256,0.02403243404240263,0.0748853588580812,0.03870339468445683,0.07080611033035084,0.008,0.038067003092986204,0.03149848978434292,0.049922016754103155,0.07317924549989424,0.05976471824887966,0.02902876106522377,0.07573722287510617,0.04978365503520889,0.01931631921629541,0.07123602265820217,0.08560886703990475,0.014004887036167757,0.06401928726461997,0.09564134527434798,0.1,0.0902419282685391,0.027164837745652107,0.05601067147195684,0.0864891935578112,0.1,0.08502713074179835,0.014387776083155609,0.05051004975983664,0.09348432992012826,0.030135448185340717,0.0551671778554352,0.034277540304249475,0.008,0.04276134051404873,0.08503529446965727,0.07585957220659087,0.06614943409598313,0.04393414394864681,0.018994245249872123,0.07415187286506275,0.0733678135390996,0.07205426943342647,0.08469071700230676,0.1,0.0599897339416937,0.026300821996637212,0.07179888567083459,0.03666582431785,0.027846655407448555,0.01331184631807116,-0.03728920295834541
200.0,0.0003082911996706096,664.0,4.0,1101.0,5.0,7.0,4.249736887028197,30431.370661829,0.01546471006475083,0.07056520469832245,0.09829896777020511,0.04542114571096168,0.09482372297924838,0.07339201359231101,0.04109049269722341,0.08352365083294028,0.02472655856375381,0.1,0.021881249895670835,0.05988086197088288,0.06308851049224132,0.029734688755658156,0.021442710419965913,0.043604356887424554,0.05274320652846244,0.03421421790347032,0.06817375617303809,0.013975608479631783,0.06384606724462913,0.051420379093357206,0.029728747482345327,0.06458364695013233,0.1,0.07326513958997494,0.07215611893835733,0.06537674855763395,0.09658170016783027,0.02808258127616247,0.03821635817071481,0.03044008572792079,0.07226474250248485,0.05179564792443224,0.016799235126966603,0.1,0.015398474264862141,0.0979942176284927,0.08054423777856415,0.09251135343105313,0.09866481287041837,0.03561725489145594,0.04284769204227161,0.09323997985545127,0.01710148121342818,0.07688048010625836,0.030958740574622296,0.03932353080446374,0.04597999572688196,0.05089905106133302,0.09203212274377714,0.008,0.05331382449284016,0.07309048465385537,0.008,0.09239850850759498,0.05882872096566573,0.0736698586458483,0.044160192765950956,0.07210798371356228,0.036605449715196435,0.08918642180032968,0.1,0.07272502285876556,0.08684885015077609,0.02057466397437556,0.0526234852642139,0.04467535594898857,0.03284092776133395,0.08627857296777994,0.032031887252331706,0.08336021695547516,-0.03536441568285227
133.0,0.0006928474167111122,960.0,1.0,913.0,3.0,8.0,8.652882242649513,55723.401856928205,0.0844493460045718,0.019988755244884956,0.04647478303342548,0.09429281248610621,0.0707639542570937,0.07596467283326175,0.04347648074178182,0.01181882318645438,0.0870789076720335,0.06071780135136801,0.050057622106522336,0.011312189806286356,0.06985305496820035,0.010958573052418145,0.025422027575102455,0.02391875154050225,0.0670075927549979,0.03325233551442625,0.018357455338826715,0.05317172772482811,0.03626308297180314,0.008,0.03759673585325984,0.03234863644632605,0.09570351194109444,0.06796616077768267,0.008,0.029075032320710934,0.02746017928727584,0.04443350685599179,0.019458552425991878,0.05239504092304961,0.024821749050298447,0.09390766128714731,0.04521113830704521,0.05348709219325275,0.07718371382135714,0.07097905376640393,0.056667782903939944,0.1,0.013744438740395257,0.08408814969823905,0.016187539084082776,0.061349169975085244,0.020630746172781426,0.011275971063401068,0.05193053780474085,0.07304586017698136,0.011535022022527736,0.04793621937756204,0.09687396961317926,0.048086084045361355,0.03562739173546102,0.027373218058303478,0.08045428065180749,0.059706000853060964,0.020487143414850847,0.05143593141407473,0.024042753032183332,0.020751920126570605,0.06492398558173906,0.08349994738035357,0.012446858538130517,0.046354184160758094,0.009365789172233229,0.1,0.09335784949120396,0.03056996207738638,0.0440089342320635,0.0995940169861087,0.014358721231094149,0.1,-1.0250325143337249
224.0,0.00030927276557807037,120.0,1.0,1200.0,2.0,7.0,0.5311402364118876,56803.878659029295,0.029069960394027993,0.010649767565248741,0.07848776081901038,0.06490306323780803,0.07089016792972877,0.018940280523402,0.02263834252391178,0.0298772510796128,0.06559072117723139,0.1,0.038474007173056136,0.1,0.02371850850203221,0.09334186240278469,0.09787443476746166,0.09144320243467469,0.0893626769539323,0.04434627717716644,0.019409486359291708,0.07388776247752177,0.016874259426896007,0.059255084030914694,0.09264589009280882,0.013206120345300635,0.05534167110729754,0.03216101383219466,0.0958007942909587,0.0627656757584781,0.040441990186606595,0.07090413690275979,0.021188092930801275,0.03992556399496289,0.0879597832160266,0.049699662249450965,0.00960826181089434,0.07536964299766447,0.04968927927255001,0.03908640819342973,0.1,0.1,0.05455358332929022,0.027632337379589502,0.09859340287384791,0.043453519773888394,0.023394160061799275,0.06248725736293295,0.010770842882107634,0.04348156141651311,0.05272186912465729,0.04393926014500329,0.09500154144523565,0.0949746750090282,0.02920062490525861,0.052216346341246896,0.008,0.024889339270112294,0.055844841733514616,0.05576142649101737,0.07161549882940274,0.07485718222234994,0.1,0.034002806035639446,0.03863178524178644,0.053337319910177115,0.09719118832113127,0.021462156026491715,0.06815063214258898,0.008,0.009346221692777558,0.0595505333363767,0.05183007661577119,0.06568363510877623,-0.06593433171510696
172.0,0.0004614978566467758,560.0,5.0,1200.0,4.0,8.0,2.6598411505808124,25337.851860138613,0.03494476273010731,0.07511134338577535,0.05967738671869181,0.024222709072689582,0.048031567062381736,0.08764167124006308,0.058168305238624506,0.07156643848362093,0.009558280744096601,0.1,0.08203139836274176,0.04973496503505349,0.07505159430414388,0.06372619652680847,0.05068257129176744,0.04383252921758759,0.019668932044466875,0.015010317444749174,0.04566790597760125,0.01214217587692187,0.06614769403069895,0.0915028008178268,0.05647421415040191,0.09135348105850802,0.1,0.06458789717192218,0.008,0.07149895009739418,0.0755066430166651,0.06510335307611366,0.06993852249509247,0.043603015344420445,0.03639208643018844,0.07815337324456159,0.015119806460391447,0.05818318447470724,0.05224117055529837,0.0791441668549415,0.07399341662115191,0.05030302230399748,0.010231913895611816,0.032723416843056956,0.0745515968382234,0.08264730998767553,0.008,0.008138426363165318,0.04037436188708688,0.021401683775642565,0.06613256117883362,0.03227298452643054,0.024795626525411733,0.08208634087274344,0.016378060542465926,0.047524209912142054,0.008,0.05962154791781598,0.05742485369626148,0.008,0.08898152584010535,0.031072521077875594,0.07479832731031835,0.09878867768133151,0.09412991953597949,0.08769523862601214,0.01124585638785119,0.03226011429379105,0.07479298406550239,0.03820984995100821,0.027410612847988035,0.09342384569009929,0.07779862346146563,0.032916454477003185,-0.029157768562436105
154.0,0.0004441959663030428,1021.0,3.0,1200.0,3.0,7.0,6.9776824082780715,49189.2693491215,0.012149613527851492,0.04896733143416682,0.08052999638558944,0.02739807722682492,0.057449638825355795,0.04354742593979142,0.09758988389108911,0.06697737826620284,0.0775022283640118,0.1,0.07336493656927467,0.08782790949072936,0.03159591215206009,0.016864632251893046,0.050657262967284816,0.037526926587985135,0.07126056434234801,0.06023817812774713,0.08785307359656036,0.1,0.0356522417428915,0.06948539382144389,0.07685572265565582,0.021320402592956186,0.08368041502187273,0.07501298436260162,0.008,0.0979379724193504,0.02572243407425932,0.05477773040515682,0.05786082630581968,0.039580179779474124,0.024293620414270592,0.008,0.08396526704951124,0.009706077144901081,0.09341932366198,0.025601802849282058,0.1,0.05926005643500689,0.0768250230053247,0.04186944693055773,0.0888100616779745,0.09602809095544701,0.05995770902053558,0.08587588227706491,0.09670000642724694,0.06866095468494907,0.0582612371349362,0.022605233217289855,0.030561466545663173,0.06528001845620929,0.03538061267458044,0.06071015309319117,0.023543003471107292,0.02683437336869012,0.07300946574277695,0.008,0.07439347644856828,0.03273085863861183,0.03633885435741288,0.060849273810465884,0.08687348789198296,0.035543256067671114,0.08067828386033679,0.09906664356384376,0.08592041199027806,0.04060634238158793,0.0762511085041919,0.07259111546127037,0.033038995123524345,0.08017488745578272,-0.02704550828784704
173.0,0.0008827544082073778,924.0,6.0,874.0,6.0,6.0,2.974679567523634,77748.77164700339,0.06963072682243462,0.1,0.012650600325495986,0.09068251772140251,0.09680847731811512,0.027332177410528184,0.058594431260865644,0.07710520914614782,0.027860988870290034,0.042637476808609694,0.08888389875303535,0.033155164107609575,0.09207965949504415,0.05274518346176003,0.0661398142096537,0.04511227064551519,0.06725234797451143,0.021383044416352248,0.020319417817166452,0.008705194736599305,0.040053704587560746,0.06119865238721083,0.07994131307023247,0.034698330924797405,0.02967229034435286,0.09149454746254443,0.04769721049812963,0.09512441571148131,0.05014717015256854,0.04623240886390179,0.013492451492521472,0.08498366221376738,0.019562889665819,0.016113103818098516,0.09990554242879565,0.08527268755936879,0.01338355306066337,0.04544248110964334,0.1,0.08031686723561873,0.07828085426059786,0.09647790619565624,0.06792349327662472,0.0454483307719035,0.1,0.044738014983197655,0.05944420486854901,0.040368546004398494,0.07958877568492354,0.08019050144048229,0.07702450941331271,0.08185333204518302,0.01880648031079485,0.0636874568562977,0.008,0.08961724389836631,0.08812625924747045,0.059320938383957876,0.03415288175532585,0.0658719794732098,0.06581513602973463,0.05714185606026149,0.08875794186579497,0.06325639938118656,0.009312736934262515,0.009594451533616198,0.05223920608927318,0.033338171076944464,0.0892977143191451,0.0858934545835538,0.09432468117226828,0.02637700413443296,-0.04231463856995106
391.0,0.0006008776708931958,743.0,5.0,1200.0,5.0,7.0,0.1,16781.554258791115,0.0892709192337017,0.09373302133810318,0.05012125835819056,0.06509524442821829,0.008,0.016428573399666767,0.09632182842457396,0.081321270795509,0.060268197269753285,0.05626209966724751,0.05045386768523505,0.1,0.008847330882296002,0.05270818807049107,0.02063271699181446,0.043187824215591586,0.08389476448973637,0.04153767133326507,0.027855470406947556,0.07429844528133428,0.024575558131491107,0.06378644831993965,0.009489862935550082,0.06263128846250327,0.1,0.01779165804927378,0.01174563101926885,0.008,0.07053904932911814,0.0343781260430395,0.04322546086700376,0.013043965024721656,0.09515887409962157,0.06980218779968608,0.0751802148155774,0.1,0.04406423002455021,0.05965230037622945,0.08832598985336515,0.07790260917588529,0.017180822522855133,0.09493019835562208,0.07054857570752243,0.016438392950425797,0.07569193929237047,0.07034613767137474,0.1,0.1,0.011965279806674332,0.04673215107042564,0.09119635967889644,0.06938723822377399,0.008,0.1,0.09522696328716412,0.05284073321711441,0.1,0.011140028502209826,0.02758499769335377,0.05636612826297547,0.0945482883122046,0.057204009725623124,0.04608631009166797,0.008,0.03664654785582823,0.05709065192292815,0.0847338749499589,0.008,0.03925504943999645,0.011842466503654708,0.05456117416656142,0.031957919438308016,-0.056577138230204584
207.0,0.00046311064923749393,50.0,3.0,1200.0,5.0,8.0,8.69768482931276,28522.861330621006,0.018010719996793267,0.03056991315339113,0.09326737226451537,0.012527694296897063,0.04044827225997798,0.08811979853645024,0.05912308536821726,0.015124617748292133,0.08072756965176783,0.1,0.045664627418215205,0.06912504621709184,0.06658483175733138,0.03365428296832551,0.01976980523032918,0.020202341662209133,0.08435791019785208,0.010363541615430957,0.08101496861319815,0.04592396144893744,0.06355050655036457,0.008,0.04510317159957456,0.06611376875353303,0.06041354893170066,0.09801051583506956,0.008,0.09137662357342918,0.049047090492580346,0.01873544285929523,0.04333346468079582,0.0663823034569819,0.07526339363947415,0.09110886141531274,0.07269411423172215,0.08627622739197083,0.07054591229022902,0.010352414306936944,0.08100763315851295,0.06503734828884143,0.06156327275935629,0.02528723581579254,0.012643545574805043,0.09114422358720226,0.00838276745247672,0.016898101059480936,0.0215016347064702,0.05210574810080328,0.024681987726612814,0.06400044972559141,0.03234373322098251,0.036866608893149064,0.06386932659253912,0.008334648149103901,0.008,0.09483310235314871,0.09033257708683123,0.008,0.04302163014585771,0.06163299778425806,0.09458362601840956,0.05688636374616883,0.06413891324422133,0.020053150330160717,0.07013054171737654,0.07278707937110723,0.07414244713613222,0.09393578776334516,0.03795868775492697,0.03861368912570945,0.010678727901825846,0.0203872658618578,-1.0416732668876647
