batch_size,lr,num_units,num_hidden_layers,value
722.0,0.0038382524711482,841.0,1.0,-0.5535608774423599
476.0,0.0049038842942941,623.0,2.0,-0.6994036322832108
614.0,0.0012641109594776,520.0,6.0,-3.215970311164856
741.0,0.0008616450710085,1445.0,2.0,-0.6887059825658798
682.0,0.0006228658475503,809.0,7.0,-5.045716795921326
335.0,0.0017309250201467,814.0,4.0,-1.2060619854927064
894.0,0.0019723729130293,883.0,1.0,-0.6384296220541
857.0,0.0013861732498771713,620.0,5.0,-2.969009063243866
728.0,0.002994545670764002,1099.0,4.0,-2.8143248319625855
442.0,0.003224844529165636,1052.0,2.0,-0.6203579968214035
547.0,0.0037632195894308244,1364.0,2.0,-0.6556600993871688
922.0,0.003384656234537332,1500.0,1.0,-0.5274580341577529
308.0,0.002303759951434363,941.0,4.0,-0.912936617732048
638.0,0.004011825746654031,461.0,2.0,-0.7469796717166901
417.0,0.0035039452026776633,614.0,4.0,-1.1698466336727142
895.0,0.0041141063144015605,1216.0,2.0,-0.6845184224843979
653.0,0.004453533943093871,1493.0,1.0,-0.5315939599275589
550.0,0.0018814267021320516,1037.0,2.0,-0.6156904768943786
320.0,0.004730590076037317,699.0,3.0,-0.8812575107812881
104.0,0.0009195494069542617,1082.0,3.0,-0.7852117568254471
461.0,0.002514963531829461,788.0,2.0,-0.6387846434116363
490.0,0.0012795611935775785,1198.0,3.0,-0.7741306746006011
719.0,0.0012982251536418261,1154.0,2.0,-0.6542332422733307
224.0,0.00457674672073711,788.0,2.0,-0.7602273356914521
404.0,0.0032079219810020095,998.0,3.0,-0.8414206516742706
618.0,0.002826006612022841,1204.0,2.0,-0.6139053404331207
187.0,0.0008416045918761131,597.0,2.0,-0.6909229397773743
132.0,0.0037937923076659915,577.0,1.0,-0.5952360379695892
136.0,0.00283849074705472,661.0,2.0,-0.7126880949735641
351.0,0.0037779009951459433,806.0,2.0,-0.6651954060792923
309.0,0.0016773623838487108,1290.0,3.0,-0.8016512769460679
870.0,0.00122764040743157,966.0,2.0,-0.7756696844100952
187.0,0.001087223521767735,1316.0,2.0,-0.5786358422040939
673.0,0.0022448649232161035,1324.0,2.0,-0.6037183743715286
419.0,0.0028971702359403733,515.0,2.0,-0.7015932840108872
266.0,0.004613666952614888,913.0,1.0,-0.5631106454133987
482.0,0.0020438630230562114,1004.0,3.0,-0.8227524292469025
809.0,0.000961160754046056,1256.0,3.0,-0.8683284121751785
725.0,0.0036116394407465,704.0,2.0,-0.6726079893112182
724.0,0.005,710.0,2.0,-0.717570641040802
162.0,0.003978436729970844,536.0,2.0,-0.783093028664589
674.0,0.0032900350255449665,976.0,1.0,-0.5406191235780716
338.0,0.004835202761795371,414.0,1.0,-0.6015495336055756
583.0,0.0030782958431514232,1232.0,1.0,-0.5270030248165131
680.0,0.002098375140557782,861.0,2.0,-0.6534624683856964
587.0,0.004530848324609847,499.0,2.0,-0.7113604587316513
295.0,0.0032184948821091957,701.0,1.0,-0.5554783779382706
585.0,0.0010896184078342365,1355.0,2.0,-0.620930295586586
924.0,0.0032248220405860454,1500.0,1.0,-0.5290796619653702
924.0,0.003353557181293644,1500.0,2.0,-0.6118053913116455
502.0,0.0014301264630185492,637.0,2.0,-0.7432976704835892
310.0,0.002224831864741453,832.0,5.0,-1.3254436671733856
122.0,0.0022658415340372005,642.0,3.0,-1.0135894072055818
573.0,0.0019099546168621195,1235.0,2.0,-0.6143108904361725
94.0,0.0007305818647336008,836.0,1.0,-0.5377755743265152
420.0,0.000990450127222523,1319.0,2.0,-0.5947238284349442
737.0,0.0021705943651820904,1493.0,3.0,-0.8265580272674561
408.0,0.004771054213854892,631.0,3.0,-0.9682955288887024
224.0,0.003045982031957444,541.0,4.0,-1.1599018704891204
311.0,0.0028012146853268107,926.0,2.0,-0.6285858017206192
335.0,0.0037226583774470014,441.0,1.0,-0.5952166098356247
50.0,0.0007889253292465996,1237.0,3.0,-0.8099004596471786
443.0,0.004246032448064957,599.0,1.0,-0.5706204217672348
879.0,0.004100361006357301,1024.0,3.0,-8.019372940063477
885.0,0.004144619878212107,1367.0,2.0,-0.6591161155700683
796.0,0.004737231600414689,684.0,2.0,-0.6752659004926681
738.0,0.0034770752954589364,908.0,2.0,-0.6334666287899018
786.0,0.0038170642072395964,1062.0,1.0,-0.5363860857486725
690.0,0.001246066511771634,1332.0,3.0,-0.7564473569393158
506.0,0.0026485399246651384,629.0,2.0,-0.6627530074119568
547.0,0.0016552859830651792,829.0,3.0,-0.8575329041481018
954.0,0.004175884586796432,569.0,3.0,-1.1175648629665376
875.0,0.003894075565737254,1275.0,1.0,-0.5331049287319183
106.0,0.001161589014952208,774.0,2.0,-0.6244027978181839
314.0,0.0021471179582848447,1160.0,4.0,-0.7843047070503235
348.0,0.0019979654299808994,589.0,2.0,-0.6658873116970062
613.0,0.004247340334711181,1468.0,2.0,-0.6932061046361924
322.0,0.004442730043612923,875.0,2.0,-0.6661204820871354
780.0,0.0019151878231505606,1032.0,1.0,-0.5912078636884689
411.0,0.004460131133764561,390.0,1.0,-0.6128032022714615
676.0,0.0013000425639307697,812.0,2.0,-0.745214404463768
248.0,0.0015796092169612452,1357.0,2.0,-0.588585861325264
659.0,0.002875447133272096,729.0,1.0,-0.5802256864309311
524.0,0.0024708944399858017,1142.0,2.0,-0.5960070872306824
527.0,0.0010912165365843578,1393.0,3.0,-0.7438699615001678
353.0,0.0037473950216603043,909.0,1.0,-0.5412898874282837
79.0,0.0034322252027943648,645.0,2.0,-0.857173444032669
181.0,0.002144261449567987,869.0,2.0,-0.6471128952503205
266.0,0.0013014431528885965,514.0,1.0,-0.6179089725017548
283.0,0.001532330401486283,787.0,1.0,-0.556900297999382
789.0,0.003197055674379317,738.0,3.0,-0.9824245756864548
577.0,0.0036705086176104657,1328.0,2.0,-0.6421281087398529
830.0,0.002432105381294703,722.0,1.0,-0.6276924151182175
719.0,0.0024013387474526864,568.0,2.0,-0.7777844405174256
714.0,0.0025714091003349255,953.0,1.0,-0.5582651263475418
599.0,0.00335525846553524,463.0,2.0,-0.748393520116806
226.0,0.001635909618445183,630.0,2.0,-0.6504696953296661
378.0,0.0012500014357737295,702.0,1.0,-0.6113110649585723
337.0,0.0009205987033474288,1500.0,2.0,-0.567393451333046
121.0,0.0011096762607877818,1068.0,1.0,-0.5196404427289962
121.0,0.0011208074841490242,629.0,4.0,-1.5904724395275116
430.0,0.003643592418041198,638.0,5.0,-8.056193828582764
926.0,0.003916662886672309,1357.0,2.0,-0.6398261141777039
371.0,0.004053835174180803,691.0,3.0,-0.9308806335926056
1000.0,0.0032019272821174546,1099.0,3.0,-0.9522672015428543
675.0,0.003198926742643994,1372.0,1.0,-0.5232565766572952
545.0,0.003459770303662411,1038.0,3.0,-0.9318884980678558
505.0,0.0034357888006917034,1171.0,2.0,-0.6189965945482254
975.0,0.003183393789209646,900.0,3.0,-1.0408767598867417
349.0,0.0033869568529492533,687.0,3.0,-0.9352539891004562
349.0,0.003266882581737163,566.0,4.0,-1.1139689266681672
652.0,0.004332114127413523,1461.0,1.0,-0.5273784762620926
277.0,0.0010961833772620915,872.0,6.0,-1.6491333401203156
1000.0,0.0032159868674548103,1111.0,4.0,-5.877463340759277
1000.0,0.0032285198569683006,1051.0,2.0,-0.6441412490606307
885.0,0.0026348193021889406,802.0,2.0,-0.6863515383005142
760.0,0.004128810794810141,587.0,2.0,-0.7201176351308822
412.0,0.00292128368419484,1059.0,2.0,-0.612069489955902
736.0,0.0019816944877538165,1151.0,2.0,-0.6239870983362198
512.0,0.0037889237420577464,1329.0,3.0,-0.7934390926361083
616.0,0.0031855390144521264,1208.0,2.0,-0.6073278188705444
504.0,0.003583825597941737,763.0,1.0,-0.562405470609665
663.0,0.002832322320910629,1339.0,1.0,-0.5287131196260453
320.0,0.0021073385787093116,1111.0,2.0,-0.5960054028034211
321.0,0.0008848163959266537,826.0,2.0,-0.6625795441865922
272.0,0.0024216800656035606,647.0,2.0,-0.6468689048290253
764.0,0.0037340879039495997,956.0,2.0,-0.6353504222631454
761.0,0.00372626183194211,981.0,2.0,-0.6332788157463074
786.0,0.004309646960942363,1217.0,1.0,-0.5275653624534606
191.0,0.0007165081512849588,1143.0,1.0,-0.532523644566536
235.0,0.0006032813976467453,1373.0,3.0,-0.6862616509199142
357.0,0.004094449737839027,820.0,1.0,-0.5431878274679184
216.0,0.003508746059061489,600.0,2.0,-0.7145160639286041
619.0,0.003749492903181968,1085.0,1.0,-0.5274471807479858
148.0,0.0007813845519065325,990.0,2.0,-0.6060014271736145
376.0,0.0026314848315390055,972.0,3.0,-0.8814937484264374
207.0,0.0039733800494806725,728.0,1.0,-0.5727656888961792
901.0,0.004568359457870308,610.0,3.0,-1.0654708623886109
195.0,0.0005548896022886692,644.0,1.0,-0.703895982503891
533.0,0.0007954601733232762,1137.0,2.0,-0.6807188218832017
284.0,0.0020835701535178337,663.0,1.0,-0.5631581777334214
644.0,0.004427810979827316,709.0,1.0,-0.5619320684671402
526.0,0.003140247794931705,723.0,2.0,-0.6521015012264252
423.0,0.001879763303447273,773.0,1.0,-0.5616443341970444
598.0,0.0022776719109193766,891.0,1.0,-0.5567474383115768
281.0,0.004829351511655872,879.0,2.0,-0.7311979579925537
220.0,0.0013288340225594433,915.0,2.0,-0.6086418277025223
435.0,0.003267171172897916,480.0,1.0,-0.6089117324352264
937.0,0.0032405471814426065,1500.0,2.0,-0.6649321919679642
924.0,0.0032549190931386463,1493.0,2.0,-0.6525846582651138
389.0,0.0014106789914424417,1475.0,2.0,-0.5733430188894272
924.0,0.0032415263821761776,1498.0,2.0,-0.6299775832891464
346.0,0.0011222843326964245,1104.0,1.0,-0.5438214409351348
827.0,0.0017589113068873336,888.0,2.0,-0.6965061295032501
924.0,0.003240423945776828,1500.0,2.0,-0.6765569829940796
846.0,0.0013088747186219454,1302.0,2.0,-0.6614604538679123
256.0,0.004234642633304561,409.0,1.0,-0.6070594602823257
216.0,0.0006580749333482374,1392.0,2.0,-0.5744911813735962
927.0,0.0032438918189592546,1496.0,2.0,-0.6072277492284774
477.0,0.00497723746007686,424.0,1.0,-0.6073139095306397
809.0,0.0027238042712808114,563.0,2.0,-0.7822560054063797
926.0,0.003242336507084403,1498.0,2.0,-0.6053189617395401
577.0,0.0011240775099966155,996.0,1.0,-0.6262826418876648
835.0,0.0036506700115954468,608.0,3.0,-1.0348724645376206
926.0,0.0032408399815341726,1500.0,2.0,-0.6196504813432694
1000.0,0.0027088085234896232,915.0,3.0,-0.9204285699129104
773.0,0.004253193957651923,825.0,1.0,-0.5602215057611466
926.0,0.00324022632076944,1500.0,2.0,-0.6432563644647599
364.0,0.0008909884032929967,536.0,2.0,-0.8717503625154496
926.0,0.0032404004353889996,1500.0,2.0,-0.6049195259809494
926.0,0.0032398863973783372,1500.0,2.0,-0.6142245185375214
72.0,0.000552158834691339,685.0,2.0,-0.6413649541139602
310.0,0.0019209390272077638,841.0,2.0,-0.621338649392128
926.0,0.0032396356371509694,1500.0,2.0,-0.620912054181099
926.0,0.003239493364197084,1500.0,2.0,-0.6653973549604416
384.0,0.001687540840953737,533.0,1.0,-0.6282028383016587
471.0,0.0014707238279886143,1223.0,1.0,-0.5366863203048706
424.0,0.0017193758779714536,1259.0,2.0,-0.5826897794008254
927.0,0.003239934239932796,1500.0,2.0,-0.623702871799469
688.0,0.0013929160306995318,1329.0,1.0,-0.5654235297441482
635.0,0.0016100696809489207,1055.0,1.0,-0.5692593348026276
927.0,0.0032396863975538283,1500.0,2.0,-0.6138330101966858
927.0,0.0032395068844985045,1500.0,2.0,-0.6768904912471772
591.0,0.001524975315464354,1466.0,2.0,-0.5898887479305267
555.0,0.00208957717646812,594.0,1.0,-0.6271888256072998
927.0,0.0032397437170214277,1500.0,2.0,-0.6408521431684494
933.0,0.0039916265622336545,1367.0,3.0,-1.43896825671196
929.0,0.0032454473756502156,1500.0,2.0,-0.6029452365636826
577.0,0.002751152366793935,975.0,1.0,-0.5430065721273423
647.0,0.004442333176837101,1498.0,2.0,-0.6646612745523452
929.0,0.0032453910885076576,1500.0,2.0,-0.6219467478990555
80.0,0.0007782952235490608,542.0,1.0,-0.577469869852066
929.0,0.003245357018526933,1500.0,2.0,-0.6234104037284851
929.0,0.003245271684228869,1500.0,2.0,-0.611832566857338
929.0,0.0032452460960895693,1500.0,2.0,-0.639825444817543
929.0,0.0032450936792097545,1500.0,2.0,-0.6491805762052536
854.0,0.003904964751687959,1250.0,2.0,-0.6759963959455491
929.0,0.0032454868878119907,1500.0,2.0,-0.6227151447534561
454.0,0.0046722974345115974,657.0,1.0,-0.5669517451524735
767.0,0.001296133850451845,996.0,1.0,-0.6682417553663254
121.0,0.001496697936660087,688.0,1.0,-0.5561370068788528
930.0,0.00324387925397785,1500.0,2.0,-0.6151971489191055
930.0,0.0032438375664809874,1500.0,2.0,-0.6237596529722214
99.0,0.0008620980433854082,1341.0,1.0,-0.5129128688573837
931.0,0.0032442756951300603,1500.0,2.0,-0.622040593624115
867.0,0.004093200233987675,1236.0,1.0,-0.5393062388896942
167.0,0.0011047643276600422,662.0,1.0,-0.5549845796823502
930.0,0.003244111021629169,1500.0,2.0,-0.6611291074752808
158.0,0.0020687842246995707,480.0,1.0,-0.5797283530235291
196.0,0.004732717240067036,303.0,2.0,-0.887328262925148
929.0,0.003243604000743804,1500.0,2.0,-0.6572329086065293
928.0,0.0032435241676064272,1500.0,2.0,-0.6218685066699982
928.0,0.003243464239269539,1500.0,2.0,-0.6388621467351914
216.0,0.002586938597466945,703.0,1.0,-0.5609645885229111
928.0,0.0032433337277985017,1500.0,2.0,-0.6232002282142639
928.0,0.003243272376596738,1500.0,2.0,-0.6673087561130524
928.0,0.0032432903272269467,1500.0,2.0,-0.6289827787876129
911.0,0.0033062177922221388,1500.0,2.0,-0.6286834573745728
924.0,0.003246015022868594,1500.0,2.0,-0.6262193340063095
924.0,0.003245858389126867,1500.0,2.0,-0.6706112897396088
924.0,0.0032462328271934283,1500.0,2.0,-0.6102932649850845
924.0,0.0032459163225261535,1500.0,2.0,-0.6624661618471146
924.0,0.0032461606846941548,1500.0,2.0,-0.6064486056566238
85.0,0.002068616935416574,678.0,1.0,-0.5614903664588928
924.0,0.0032456748854360414,1500.0,2.0,-0.6465835052728653
924.0,0.0032457478016940365,1500.0,2.0,-0.6088150274753571
923.0,0.0032454266531805422,1500.0,2.0,-0.6094400596618652
923.0,0.0032449605424934875,1500.0,2.0,-0.6235639888048172
922.0,0.003244706876768958,1500.0,2.0,-0.6054583036899567
921.0,0.0032440064894111807,1500.0,2.0,-0.6216883736848832
650.0,0.004442354850303743,1498.0,2.0,-0.6724771666526794
924.0,0.003240202300244424,1500.0,2.0,-0.6000668895244599
89.0,0.001659457555693382,916.0,2.0,-0.6575189900398254
